Ticker,ISIN,Country,Allocation,Fund,Index
CORP,IE00B7J7TB45,Australia,1.2,iShares Global Corporate Bond UCITS ETF,Bloomberg Global Aggregate Corporate
CORP,IE00B7J7TB45,Spain,1.1,iShares Global Corporate Bond UCITS ETF,Bloomberg Global Aggregate Corporate
CORP,IE00B7J7TB45,Other,30.28,iShares Global Corporate Bond UCITS ETF,Bloomberg Global Aggregate Corporate
IBCC,IE00BGR7L912,United States,26.57,iShares USD Treasury Bond 0-1yr UCITS ETF USD (Dist),ICE US Treasury Short Bond
IBCC,IE00BGR7L912,Other,73.43,iShares USD Treasury Bond 0-1yr UCITS ETF USD (Dist),ICE US Treasury Short Bond
XDWI,IE00BM67HV82,United States,51.22,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Japan,11.78,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,France,5.36,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Ireland,4.79,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Germany,4.2,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,United Kingdom,3.92,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Sweden,3.33,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Canada,2.38,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Switzerland,1.99,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
XDWI,IE00BM67HV82,Other,11.03,Xtrackers MSCI World Industrials UCITS ETF 1C,MSCI World Industrials
IEAA,IE00BF11F565,France,15.63,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,United States,15.24,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Netherlands,11.76,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Germany,6.45,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,United Kingdom,5.61,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Spain,3.87,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Luxembourg,3.56,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Italy,3.18,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Belgium,1.69,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IEAA,IE00BF11F565,Other,33.01,iShares Core Euro Corporate Bond UCITS ETF (Acc),Bloomberg Euro Corporate Bond
IBGM,IE00B1FZS806,Germany,14.35,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
IBGM,IE00B1FZS806,Spain,14.33,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
IBGM,IE00B1FZS806,France,14.11,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
IBGM,IE00B1FZS806,Italy,12.96,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
IBGM,IE00B1FZS806,Netherlands,4.03,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
IBGM,IE00B1FZS806,Other,40.22,iShares Euro Government Bond 7-10yr UCITS ETF EUR (Dist),Bloomberg Barclays Euro Government Bond 10 Year Term
AFIH,LU1681047079,France,84.68,Amundi ETF CAC 40 UCITS ETF DR EUR (D),CAC 40
AFIH,LU1681047079,Netherlands,6.51,Amundi ETF CAC 40 UCITS ETF DR EUR (D),CAC 40
AFIH,LU1681047079,Switzerland,1.1,Amundi ETF CAC 40 UCITS ETF DR EUR (D),CAC 40
AFIH,LU1681047079,Other,7.71,Amundi ETF CAC 40 UCITS ETF DR EUR (D),CAC 40
CNAA,FR0011720911,China,97.97,Amundi MSCI China A UCITS ETF Acc,MSCI China A
CNAA,FR0011720911,Other,2.03,Amundi MSCI China A UCITS ETF Acc,MSCI China A
MVOL,IE00B8FHGS14,United States,63.9,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Japan,10.49,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Switzerland,5.38,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Canada,3.37,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Germany,2.58,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Spain,1.47,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Hong Kong,1.45,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,France,1.4,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Ireland,1.29,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
MVOL,IE00B8FHGS14,Other,8.67,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),MSCI World Minimum Volatility (USD)
HDLV,IE00BWTN6Y99,United States,92.69,Invesco S&P 500 High Dividend Low Volatility UCITS ETF,S&P 500 Low Volatility High Dividend
HDLV,IE00BWTN6Y99,United Kingdom,3.71,Invesco S&P 500 High Dividend Low Volatility UCITS ETF,S&P 500 Low Volatility High Dividend
HDLV,IE00BWTN6Y99,Ireland,1.48,Invesco S&P 500 High Dividend Low Volatility UCITS ETF,S&P 500 Low Volatility High Dividend
HDLV,IE00BWTN6Y99,Other,2.12,Invesco S&P 500 High Dividend Low Volatility UCITS ETF,S&P 500 Low Volatility High Dividend
EL4Y,DE000ETFL250,United Kingdom,23.97,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,France,21.49,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Switzerland,18.61,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Germany,14.36,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Netherlands,8.97,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Italy,3.28,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Spain,2.8,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
EL4Y,DE000ETFL250,Other,6.52,Deka STOXX Europe 50 UCITS ETF,STOXX Europe 50
CEUD,IE00BYXZ2585,France,30.53,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Germany,27.37,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Netherlands,15.59,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Spain,7.88,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Italy,7.82,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Finland,2.58,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Belgium,2.2,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Ireland,1.2,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CEUD,IE00BYXZ2585,Other,4.83,iShares Core MSCI EMU UCITS ETF EUR (Dist),MSCI EMU
CSSX5E,IE00B53L3W79,France,36.17,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Germany,28.21,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Netherlands,17.52,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Spain,7.44,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Italy,7.18,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Finland,1.76,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Belgium,1.44,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
CSSX5E,IE00B53L3W79,Other,0.28,iShares Core EURO STOXX 50 UCITS ETF (Acc),EURO STOXX 50
UQLTE,IE00BWT3KN65,United States,89.37,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (hedged to EUR) A-acc,MSCI USA Quality (EUR Hedged)
UQLTE,IE00BWT3KN65,Ireland,4.01,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (hedged to EUR) A-acc,MSCI USA Quality (EUR Hedged)
UQLTE,IE00BWT3KN65,Other,6.62,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (hedged to EUR) A-acc,MSCI USA Quality (EUR Hedged)
CSEMAS,IE00B5L8K969,China,31.7,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Taiwan,24.27,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,India,21.94,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,South Korea,11.05,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Malaysia,1.88,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Indonesia,1.76,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Thailand,1.69,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Hong Kong,1.5,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
CSEMAS,IE00B5L8K969,Other,4.21,iShares MSCI EM Asia UCITS ETF (Acc),MSCI Emerging Markets Asia
X25E,LU0290357846,France,39.59,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
X25E,LU0290357846,Italy,17.29,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
X25E,LU0290357846,Germany,14.21,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
X25E,LU0290357846,Spain,13.53,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
X25E,LU0290357846,Netherlands,2.18,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
X25E,LU0290357846,Other,13.2,Xtrackers Eurozone Government Bond 25+ UCITS ETF 1C,iBoxx Eurozone 25+
HMWD,IE00B4X9L533,United States,70.59,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Japan,5.37,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,United Kingdom,3.34,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Canada,2.72,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Switzerland,2.46,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,France,2.37,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Germany,2.12,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Australia,1.63,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Ireland,1.38,HSBC MSCI World UCITS ETF USD,MSCI World
HMWD,IE00B4X9L533,Other,8.02,HSBC MSCI World UCITS ETF USD,MSCI World
LCAS,LU1781541849,China,29.95,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,Taiwan,26.31,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,India,22.87,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,South Korea,11.25,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,Malaysia,3.13,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,Hong Kong,1.91,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,Thailand,1.64,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
LCAS,LU1781541849,Other,2.94,Amundi MSCI Emerging Asia II UCITS ETF Acc,MSCI Emerging Markets Asia
X135,LU1681042435,United Kingdom,18.44,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,France,15.89,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Switzerland,15.25,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Germany,12.75,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Netherlands,12.3,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Sweden,5.64,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Denmark,2.69,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Spain,2.43,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Italy,2.19,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
X135,LU1681042435,Other,12.42,Amundi ETF MSCI Europe Growth UCITS ETF,MSCI Europe Growth
IS05,IE00BSKRJX20,France,37.68,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Germany,22.65,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Belgium,11.6,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Netherlands,8.76,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Austria,5.86,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Finland,2.29,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
IS05,IE00BSKRJX20,Other,11.16,iShares Euro Government Bond 20yr Target Duration UCITS ETF,iBoxx EUR Eurozone 20yr Target Duration
ISPA,DE000A0F5UH1,United States,18.93,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Hong Kong,15.38,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Australia,11.79,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,United Kingdom,8.0,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Canada,7.62,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Singapore,6.06,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Netherlands,5.52,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,France,4.02,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Germany,3.98,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
ISPA,DE000A0F5UH1,Other,18.7,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),STOXX Global Select Dividend 100
XB4F,LU0484968812,France,16.93,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,United States,15.48,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Netherlands,9.53,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Germany,7.1,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,United Kingdom,5.53,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Spain,4.79,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Luxembourg,3.3,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Italy,2.76,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Sweden,1.9,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XB4F,LU0484968812,Other,32.68,Xtrackers II ESG EUR Corporate Bond UCITS ETF 1D,Bloomberg Barclays MSCI Euro Corporate Sustainable and SRI
XAIX,IE00BGV5VN51,United States,81.42,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
XAIX,IE00BGV5VN51,Germany,4.1,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
XAIX,IE00BGV5VN51,Ireland,3.83,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
XAIX,IE00BGV5VN51,South Korea,3.67,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
XAIX,IE00BGV5VN51,Canada,1.53,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
XAIX,IE00BGV5VN51,Other,5.45,Xtrackers Artificial Intelligence & Big Data UCITS ETF 1C,Nasdaq Global Artificial Intelligence and Big Data
ZPRV,IE00BSPLC413,United States,90.82,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,MSCI USA Small Cap Value Weighted
ZPRV,IE00BSPLC413,Bermuda,1.38,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,MSCI USA Small Cap Value Weighted
ZPRV,IE00BSPLC413,Other,7.8,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,MSCI USA Small Cap Value Weighted
C051,LU0378434236,France,26.9,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Germany,25.62,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Netherlands,14.77,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Italy,11.29,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Belgium,6.98,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Spain,4.65,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Austria,3.39,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Finland,2.46,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
C051,LU0378434236,Portugal,1.95,ComStage EURO STOXX Select Dividend 30 UCITS ETF,EURO STOXX Select Dividend 30
EL4B,DE000ETFL029,France,36.23,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Germany,28.25,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Netherlands,17.55,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Spain,7.45,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Italy,7.19,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Finland,1.76,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Belgium,1.45,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EL4B,DE000ETFL029,Other,0.12,Deka EURO STOXX 50 UCITS ETF,EURO STOXX 50
EM35,LU1650488494,France,23.64,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Italy,15.45,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Germany,15.2,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Spain,13.58,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Austria,5.05,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Netherlands,3.94,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Belgium,3.68,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Portugal,3.18,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Ireland,1.5,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
EM35,LU1650488494,Other,14.78,Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Bloomberg Euro Treasury 50bn 3-5 Year Bond
MOAT,IE00BQQP9H09,United States,95.17,VanEck Morningstar US Sustainable Wide Moat UCITS ETF,Morningstar US Sustainable Moat Focus
MOAT,IE00BQQP9H09,Ireland,3.56,VanEck Morningstar US Sustainable Wide Moat UCITS ETF,Morningstar US Sustainable Moat Focus
MOAT,IE00BQQP9H09,Uruguay,1.27,VanEck Morningstar US Sustainable Wide Moat UCITS ETF,Morningstar US Sustainable Moat Focus
MOAT,IE00BQQP9H09,Other,0.0,VanEck Morningstar US Sustainable Wide Moat UCITS ETF,Morningstar US Sustainable Moat Focus
CSSMI,CH0008899764,Switzerland,98.67,iShares SMI (CH),SMI
CSSMI,CH0008899764,Other,1.33,iShares SMI (CH),SMI
SWDA,IE00B4L5Y983,United States,70.46,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,United States,70.46,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Japan,5.3,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Japan,5.3,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,United Kingdom,3.3,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,United Kingdom,3.3,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Canada,2.73,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Canada,2.73,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Switzerland,2.43,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Switzerland,2.43,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,France,2.33,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,France,2.33,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Germany,2.1,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Germany,2.1,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Australia,1.66,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Australia,1.66,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Ireland,1.34,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Ireland,1.34,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
SWDA,IE00B4L5Y983,Other,8.35,iShares Core MSCI World UCITS ETF,MSCI World
SWDA,IE00B4L5Y983,Other,8.35,iShares Core MSCI World UCITS ETF USD (Acc),MSCI World
H4ZD,DE000A1C22K7,United States,96.09,HSBC MSCI USA UCITS ETF USD,MSCI USA
H4ZD,DE000A1C22K7,Ireland,1.7,HSBC MSCI USA UCITS ETF USD,MSCI USA
H4ZD,DE000A1C22K7,Other,2.21,HSBC MSCI USA UCITS ETF USD,MSCI USA
SXRC,IE00BFM6TC58,United States,77.63,iShares USD Treasury Bond 20+yr UCITS ETF USD (Acc),ICE US Treasury 20+ Year Bond
